date_case,pref_no,pref,newcases,cumcases,death,cumdeath
2020/3/27,1,–kŠC“¹,1,169,0,7
2020/3/28,1,–kŠC“¹,3,172,0,7
2020/3/29,1,–kŠC“¹,4,176,0,7
2020/3/30,1,–kŠC“¹,1,177,0,7
2020/3/31,1,–kŠC“¹,0,177,0,7
2020/4/1,1,–kŠC“¹,5,182,0,7
2020/4/2,1,–kŠC“¹,3,185,1,8
2020/4/3,1,–kŠC“¹,5,190,0,8
2020/4/4,1,–kŠC“¹,3,193,0,8
2020/4/5,1,–kŠC“¹,1,194,0,8
2020/4/6,1,–kŠC“¹,0,194,1,9
2020/4/7,1,–kŠC“¹,4,198,0,9
2020/4/8,1,–kŠC“¹,10,208,0,9
2020/4/9,1,–kŠC“¹,18,226,1,10
2020/4/10,1,–kŠC“¹,13,239,0,10
2020/4/11,1,–kŠC“¹,16,255,0,10
2020/4/12,1,–kŠC“¹,12,267,1,11
2020/4/13,1,–kŠC“¹,5,272,0,11
2020/4/14,1,–kŠC“¹,18,290,2,13
2020/4/15,1,–kŠC“¹,23,313,1,14
2020/4/16,1,–kŠC“¹,23,336,0,14
2020/4/17,1,–kŠC“¹,33,369,2,16
2020/4/18,1,–kŠC“¹,38,407,2,18
2020/4/19,1,–kŠC“¹,27,434,0,18
2020/4/20,1,–kŠC“¹,17,451,3,21
2020/4/21,1,–kŠC“¹,22,473,2,23
2020/4/22,1,–kŠC“¹,22,495,2,25
2020/4/23,1,–kŠC“¹,45,540,0,25
2020/4/24,1,–kŠC“¹,22,562,0,25
2020/4/25,1,–kŠC“¹,39,601,0,25
2020/4/26,1,–kŠC“¹,14,615,0,25
2020/4/27,1,–kŠC“¹,35,650,1,26
2020/4/28,1,–kŠC“¹,38,688,1,27
2020/4/29,1,–kŠC“¹,38,726,0,27
2020/4/30,1,–kŠC“¹,41,767,2,29
2020/5/1,1,–kŠC“¹,23,790,8,37
2020/5/2,1,–kŠC“¹,33,823,3,40
2020/5/3,1,–kŠC“¹,25,848,1,41
2020/5/4,1,–kŠC“¹,31,879,2,43
2020/5/5,1,–kŠC“¹,12,891,2,45
2020/5/6,1,–kŠC“¹,23,914,1,46
2020/5/7,1,–kŠC“¹,14,928,1,47
2020/5/8,1,–kŠC“¹,6,934,1,48
2020/5/9,1,–kŠC“¹,11,945,3,51
2020/5/10,1,–kŠC“¹,9,954,5,56
2020/5/11,1,–kŠC“¹,12,966,6,62
2020/5/12,1,–kŠC“¹,13,979,6,68
2020/5/13,1,–kŠC“¹,4,983,2,70
2020/5/14,1,–kŠC“¹,6,989,2,72
2020/5/15,1,–kŠC“¹,10,999,1,73
2020/5/16,1,–kŠC“¹,7,1006,1,74
2020/5/17,1,–kŠC“¹,8,1014,1,75
2020/5/18,1,–kŠC“¹,1,1015,1,76
2020/5/19,1,–kŠC“¹,3,1018,1,77
2020/5/20,1,–kŠC“¹,1,1019,0,77
2020/5/21,1,–kŠC“¹,5,1024,1,78
2020/5/22,1,–kŠC“¹,6,1030,0,78
2020/5/23,1,–kŠC“¹,9,1039,1,79
2020/5/24,1,–kŠC“¹,15,1054,2,81
2020/5/25,1,–kŠC“¹,3,1057,2,83
2020/5/26,1,–kŠC“¹,9,1066,1,84
2020/5/27,1,–kŠC“¹,5,1071,1,85
2020/5/28,1,–kŠC“¹,7,1078,1,86
2020/5/29,1,–kŠC“¹,3,1081,0,86
2020/5/30,1,–kŠC“¹,4,1085,0,86
2020/5/31,1,–kŠC“¹,6,1091,0,86
2020/6/1,1,–kŠC“¹,5,1096,1,87
2020/6/2,1,–kŠC“¹,3,1099,0,87
2020/6/3,1,–kŠC“¹,3,1102,1,88
2020/6/4,1,–kŠC“¹,3,1105,2,90
2020/6/5,1,–kŠC“¹,4,1109,0,90
2020/6/6,1,–kŠC“¹,8,1117,0,90
2020/6/7,1,–kŠC“¹,4,1121,0,90
2020/6/8,1,–kŠC“¹,4,1125,1,91
2020/6/9,1,–kŠC“¹,7,1132,0,91
2020/6/10,1,–kŠC“¹,5,1137,0,91
2020/6/11,1,–kŠC“¹,7,1144,0,91
2020/6/12,1,–kŠC“¹,10,1154,0,91
2020/6/13,1,–kŠC“¹,9,1163,0,91
2020/6/14,1,–kŠC“¹,7,1170,0,91
2020/6/15,1,–kŠC“¹,6,1176,0,91
2020/6/16,1,–kŠC“¹,2,1178,1,92
2020/6/17,1,–kŠC“¹,6,1184,0,92
2020/6/18,1,–kŠC“¹,5,1189,1,93
2020/6/19,1,–kŠC“¹,3,1192,1,94
2020/6/20,1,–kŠC“¹,3,1195,0,94
2020/6/21,1,–kŠC“¹,2,1197,1,95
2020/6/22,1,–kŠC“¹,2,1199,0,95
2020/6/23,1,–kŠC“¹,1,1200,2,97
2020/6/24,1,–kŠC“¹,10,1210,1,98
2020/6/25,1,–kŠC“¹,6,1216,0,98
2020/6/26,1,–kŠC“¹,5,1221,0,98
2020/6/27,1,–kŠC“¹,1,1222,1,99
2020/6/28,1,–kŠC“¹,17,1239,0,99
2020/6/29,1,–kŠC“¹,11,1250,0,99
2020/6/30,1,–kŠC“¹,13,1263,0,99
2020/7/1,1,–kŠC“¹,4,1267,1,100
2020/7/2,1,–kŠC“¹,8,1275,1,101
2020/7/3,1,–kŠC“¹,0,1275,0,101
2020/7/4,1,–kŠC“¹,1,1276,0,101
2020/7/5,1,–kŠC“¹,1,1277,0,101
2020/7/6,1,–kŠC“¹,0,1277,0,101
2020/7/7,1,–kŠC“¹,1,1278,0,101
2020/7/8,1,–kŠC“¹,4,1282,0,101
2020/7/9,1,–kŠC“¹,1,1283,0,101
2020/7/10,1,–kŠC“¹,6,1289,0,101
2020/7/11,1,–kŠC“¹,1,1290,0,101
2020/7/12,1,–kŠC“¹,4,1294,0,101
2020/7/13,1,–kŠC“¹,2,1296,1,102
2020/7/14,1,–kŠC“¹,8,1304,0,102
2020/7/15,1,–kŠC“¹,13,1317,0,102
2020/7/16,1,–kŠC“¹,6,1323,0,102
2020/7/17,1,–kŠC“¹,3,1326,0,102
2020/7/18,1,–kŠC“¹,13,1339,0,102
2020/7/19,1,–kŠC“¹,9,1348,0,102
2020/7/20,1,–kŠC“¹,3,1351,0,102
2020/7/21,1,–kŠC“¹,10,1361,0,102
2020/7/22,1,–kŠC“¹,6,1367,0,102
2020/7/23,1,–kŠC“¹,4,1371,1,103
2020/7/24,1,–kŠC“¹,6,1377,0,103
2020/7/25,1,–kŠC“¹,9,1386,0,103
2020/7/26,1,–kŠC“¹,5,1391,0,103
2020/7/27,1,–kŠC“¹,5,1396,0,103
2020/7/28,1,–kŠC“¹,3,1399,0,103
2020/7/29,1,–kŠC“¹,5,1404,0,103
2020/7/30,1,–kŠC“¹,9,1413,0,103
2020/7/31,1,–kŠC“¹,15,1428,0,103
2020/8/1,1,–kŠC“¹,18,1446,0,103
2020/8/2,1,–kŠC“¹,9,1455,0,103
2020/8/3,1,–kŠC“¹,23,1478,0,103
2020/8/4,1,–kŠC“¹,11,1489,0,103
2020/8/5,1,–kŠC“¹,14,1503,0,103
2020/8/6,1,–kŠC“¹,11,1514,0,103
2020/8/7,1,–kŠC“¹,14,1528,0,103
2020/8/8,1,–kŠC“¹,13,1541,0,103
2020/8/9,1,–kŠC“¹,11,1552,0,103
2020/8/10,1,–kŠC“¹,13,1565,0,103
2020/8/11,1,–kŠC“¹,14,1579,0,103
2020/8/12,1,–kŠC“¹,4,1583,0,103
2020/8/13,1,–kŠC“¹,10,1593,0,103
2020/8/14,1,–kŠC“¹,12,1605,0,103
2020/8/15,1,–kŠC“¹,14,1619,0,103
2020/8/16,1,–kŠC“¹,8,1627,0,103
2020/8/17,1,–kŠC“¹,5,1632,0,103
2020/8/18,1,–kŠC“¹,6,1638,0,103
2020/8/19,1,–kŠC“¹,8,1646,0,103
2020/8/20,1,–kŠC“¹,25,1671,0,103
2020/8/21,1,–kŠC“¹,10,1681,0,103
2020/8/22,1,–kŠC“¹,17,1698,0,103
2020/8/23,1,–kŠC“¹,14,1712,0,103
2020/8/24,1,–kŠC“¹,8,1720,0,103
2020/8/25,1,–kŠC“¹,7,1727,0,103
2020/8/26,1,–kŠC“¹,7,1734,0,103
2020/8/27,1,–kŠC“¹,10,1744,0,103
2020/8/28,1,–kŠC“¹,16,1760,0,103
2020/8/29,1,–kŠC“¹,9,1769,0,103
2020/8/30,1,–kŠC“¹,4,1773,0,103
2020/8/31,1,–kŠC“¹,8,1781,0,103
2020/9/1,1,–kŠC“¹,16,1797,0,103
2020/9/2,1,–kŠC“¹,6,1803,1,104
2020/9/3,1,–kŠC“¹,6,1809,0,104
2020/9/4,1,–kŠC“¹,5,1814,0,104
2020/9/5,1,–kŠC“¹,10,1824,1,105
2020/9/6,1,–kŠC“¹,4,1828,0,105
2020/9/7,1,–kŠC“¹,6,1834,0,105
2020/9/8,1,–kŠC“¹,11,1845,0,105
2020/9/9,1,–kŠC“¹,4,1849,0,105
2020/9/10,1,–kŠC“¹,11,1860,1,106
2020/9/11,1,–kŠC“¹,6,1866,0,106
2020/9/12,1,–kŠC“¹,7,1873,0,106
2020/9/13,1,–kŠC“¹,3,1876,0,106
2020/9/14,1,–kŠC“¹,8,1884,0,106
2020/9/15,1,–kŠC“¹,8,1892,0,106
2020/9/16,1,–kŠC“¹,11,1903,0,106
2020/9/17,1,–kŠC“¹,7,1910,0,106
2020/9/18,1,–kŠC“¹,17,1927,0,106
2020/9/19,1,–kŠC“¹,17,1944,0,106
2020/9/20,1,–kŠC“¹,16,1960,0,106
2020/9/21,1,–kŠC“¹,15,1975,1,107
2020/9/22,1,–kŠC“¹,9,1984,0,107
2020/9/23,1,–kŠC“¹,12,1996,0,107
2020/9/24,1,–kŠC“¹,11,2007,0,107
2020/9/25,1,–kŠC“¹,25,2032,0,107
2020/9/26,1,–kŠC“¹,7,2039,0,107
2020/9/27,1,–kŠC“¹,19,2058,0,107
2020/9/28,1,–kŠC“¹,17,2075,0,107
2020/9/29,1,–kŠC“¹,16,2091,0,107
2020/9/30,1,–kŠC“¹,16,2107,0,107
2020/10/1,1,–kŠC“¹,19,2126,0,107
2020/10/2,1,–kŠC“¹,15,2141,0,107
2020/10/3,1,–kŠC“¹,18,2159,0,107
2020/10/4,1,–kŠC“¹,22,2181,0,107
2020/10/5,1,–kŠC“¹,36,2217,0,107
2020/10/6,1,–kŠC“¹,12,2229,0,107
2020/10/7,1,–kŠC“¹,38,2267,0,107
2020/10/8,1,–kŠC“¹,29,2296,0,107
2020/10/9,1,–kŠC“¹,27,2323,0,107
2020/10/10,1,–kŠC“¹,24,2347,0,107
2020/10/11,1,–kŠC“¹,31,2378,0,107
2020/10/12,1,–kŠC“¹,12,2390,0,107
2020/10/13,1,–kŠC“¹,20,2410,0,107
2020/10/14,1,–kŠC“¹,20,2430,0,107
2020/10/15,1,–kŠC“¹,30,2460,0,107
2020/10/16,1,–kŠC“¹,31,2491,1,108
2020/10/17,1,–kŠC“¹,27,2518,0,108
2020/10/18,1,–kŠC“¹,24,2542,0,108
2020/10/19,1,–kŠC“¹,17,2559,0,108
2020/10/20,1,–kŠC“¹,31,2590,0,108
2020/10/21,1,–kŠC“¹,22,2612,0,108
2020/10/22,1,–kŠC“¹,40,2652,0,108
2020/10/23,1,–kŠC“¹,51,2703,0,108
2020/10/24,1,–kŠC“¹,60,2763,0,108
2020/10/25,1,–kŠC“¹,41,2804,1,109
2020/10/26,1,–kŠC“¹,50,2854,0,109
2020/10/27,1,–kŠC“¹,27,2881,0,109
2020/10/28,1,–kŠC“¹,52,2933,0,109
2020/10/29,1,–kŠC“¹,53,2986,0,109
2020/10/30,1,–kŠC“¹,69,3055,0,109
2020/10/31,1,–kŠC“¹,81,3136,1,110
2020/11/1,1,–kŠC“¹,69,3205,0,110
2020/11/2,1,–kŠC“¹,96,3301,0,110
2020/11/3,1,–kŠC“¹,71,3372,2,112
2020/11/4,1,–kŠC“¹,75,3447,0,112
2020/11/5,1,–kŠC“¹,119,3566,0,112
2020/11/6,1,–kŠC“¹,115,3681,1,113
2020/11/7,1,–kŠC“¹,187,3868,0,113
2020/11/8,1,–kŠC“¹,153,4021,1,114
2020/11/9,1,–kŠC“¹,200,4221,1,115
2020/11/10,1,–kŠC“¹,166,4387,2,117
2020/11/11,1,–kŠC“¹,197,4584,3,120
2020/11/12,1,–kŠC“¹,236,4820,2,122
2020/11/13,1,–kŠC“¹,235,5055,1,123
2020/11/14,1,–kŠC“¹,230,5285,1,124
2020/11/15,1,–kŠC“¹,209,5494,3,127
2020/11/16,1,–kŠC“¹,189,5683,2,129
2020/11/17,1,–kŠC“¹,197,5880,2,131
2020/11/18,1,–kŠC“¹,233,6113,3,134
2020/11/19,1,–kŠC“¹,267,6380,7,141
2020/11/20,1,–kŠC“¹,304,6684,2,143
2020/11/21,1,–kŠC“¹,234,6918,3,146
2020/11/22,1,–kŠC“¹,245,7163,3,149
2020/11/23,1,–kŠC“¹,205,7368,3,152
2020/11/24,1,–kŠC“¹,216,7584,6,158
2020/11/25,1,–kŠC“¹,181,7765,6,164
2020/11/26,1,–kŠC“¹,256,8021,7,171
2020/11/27,1,–kŠC“¹,252,8273,9,180
2020/11/28,1,–kŠC“¹,252,8525,4,184
2020/11/29,1,–kŠC“¹,192,8717,5,189
2020/11/30,1,–kŠC“¹,151,8868,5,194
2020/12/1,1,–kŠC“¹,206,9074,14,208
2020/12/2,1,–kŠC“¹,174,9248,5,213
2020/12/3,1,–kŠC“¹,206,9454,11,224
2020/12/4,1,–kŠC“¹,212,9666,13,237
2020/12/5,1,–kŠC“¹,183,9849,4,241
2020/12/6,1,–kŠC“¹,187,10036,15,256
2020/12/7,1,–kŠC“¹,124,10160,6,262
2020/12/8,1,–kŠC“¹,204,10364,9,271
2020/12/9,1,–kŠC“¹,197,10561,16,287
2020/12/10,1,–kŠC“¹,241,10802,5,292
2020/12/11,1,–kŠC“¹,177,10979,10,302
2020/12/12,1,–kŠC“¹,188,11167,6,308
2020/12/13,1,–kŠC“¹,164,11331,7,315
2020/12/14,1,–kŠC“¹,125,11456,15,330
2020/12/15,1,–kŠC“¹,104,11560,11,341
2020/12/16,1,–kŠC“¹,86,11646,11,352
2020/12/17,1,–kŠC“¹,139,11785,6,358
2020/12/18,1,–kŠC“¹,141,11926,13,371
2020/12/19,1,–kŠC“¹,132,12058,10,381
2020/12/20,1,–kŠC“¹,135,12193,5,386
2020/12/21,1,–kŠC“¹,110,12303,8,394
2020/12/22,1,–kŠC“¹,74,12377,7,401
2020/12/23,1,–kŠC“¹,114,12491,10,411
2020/12/24,1,–kŠC“¹,123,12614,4,415
2020/12/25,1,–kŠC“¹,97,12711,8,423
2020/12/26,1,–kŠC“¹,161,12872,4,427
2020/12/27,1,–kŠC“¹,85,12957,7,434
2020/12/28,1,–kŠC“¹,94,13051,5,439
2020/12/29,1,–kŠC“¹,87,13138,6,445
2020/12/30,1,–kŠC“¹,133,13271,3,448
2020/12/31,1,–kŠC“¹,167,13438,5,453
2021/1/1,1,–kŠC“¹,98,13536,3,456
2021/1/2,1,–kŠC“¹,77,13613,4,460
2021/1/3,1,–kŠC“¹,68,13681,12,472
2021/1/4,1,–kŠC“¹,93,13774,4,476
2021/1/5,1,–kŠC“¹,79,13853,3,479
2021/1/6,1,–kŠC“¹,115,13968,5,484
2021/1/7,1,–kŠC“¹,161,14129,2,486
2021/1/8,1,–kŠC“¹,181,14310,10,496
2021/1/9,1,–kŠC“¹,215,14525,4,500
2021/1/10,1,–kŠC“¹,188,14713,6,506
2021/1/11,1,–kŠC“¹,135,14848,5,511
2021/1/12,1,–kŠC“¹,145,14993,3,514
2021/1/13,1,–kŠC“¹,109,15102,4,518
2021/1/14,1,–kŠC“¹,194,15296,3,521
2021/1/15,1,–kŠC“¹,202,15498,6,527
2021/1/16,1,–kŠC“¹,192,15690,7,534
2021/1/17,1,–kŠC“¹,124,15814,4,538
2021/1/18,1,–kŠC“¹,125,15939,2,540
2021/1/19,1,–kŠC“¹,92,16031,6,546
2021/1/20,1,–kŠC“¹,164,16195,5,551
2021/1/21,1,–kŠC“¹,130,16325,6,557
2021/1/22,1,–kŠC“¹,111,16436,4,561
2021/1/23,1,–kŠC“¹,138,16574,4,565
2021/1/24,1,–kŠC“¹,94,16668,4,569
2021/1/25,1,–kŠC“¹,88,16756,6,575
2021/1/26,1,–kŠC“¹,106,16862,4,579
2021/1/27,1,–kŠC“¹,147,17009,6,585
2021/1/28,1,–kŠC“¹,115,17124,3,588
2021/1/29,1,–kŠC“¹,111,17235,3,591
2021/1/30,1,–kŠC“¹,106,17341,6,597
2021/1/31,1,–kŠC“¹,104,17445,5,602
2021/2/1,1,–kŠC“¹,76,17521,5,607
2021/2/2,1,–kŠC“¹,105,17626,1,608
2021/2/3,1,–kŠC“¹,94,17720,3,611
2021/2/4,1,–kŠC“¹,120,17840,1,612
2021/2/5,1,–kŠC“¹,93,17933,5,617
2021/2/6,1,–kŠC“¹,78,18011,2,619
2021/2/7,1,–kŠC“¹,69,18080,1,620
2021/2/8,1,–kŠC“¹,50,18130,5,625
2021/2/9,1,–kŠC“¹,41,18171,2,627
2021/2/10,1,–kŠC“¹,64,18235,1,628
2021/2/11,1,–kŠC“¹,92,18327,2,630
2021/2/12,1,–kŠC“¹,75,18402,2,632
2021/2/13,1,–kŠC“¹,39,18441,5,637
2021/2/14,1,–kŠC“¹,52,18493,2,639
2021/2/15,1,–kŠC“¹,41,18534,1,640
2021/2/16,1,–kŠC“¹,44,18578,2,642
2021/2/17,1,–kŠC“¹,64,18642,2,644
2021/2/18,1,–kŠC“¹,32,18674,3,647
2021/2/19,1,–kŠC“¹,43,18717,3,650
2021/2/20,1,–kŠC“¹,34,18751,6,656
2021/2/21,1,–kŠC“¹,63,18814,0,656
2021/2/22,1,–kŠC“¹,21,18835,4,660
2021/2/23,1,–kŠC“¹,66,18901,5,665
2021/2/24,1,–kŠC“¹,43,18944,2,667
2021/2/25,1,–kŠC“¹,43,18987,4,671
2021/2/26,1,–kŠC“¹,36,19023,4,675
2021/2/27,1,–kŠC“¹,43,19066,0,675
2021/2/28,1,–kŠC“¹,27,19093,2,677
2021/3/1,1,–kŠC“¹,29,19122,2,679
2021/3/2,1,–kŠC“¹,29,19151,5,684
2021/3/3,1,–kŠC“¹,60,19211,3,687
2021/3/4,1,–kŠC“¹,66,19277,2,689
2021/3/5,1,–kŠC“¹,64,19341,1,690
2021/3/6,1,–kŠC“¹,47,19388,1,691
2021/3/7,1,–kŠC“¹,84,19472,2,693
2021/3/8,1,–kŠC“¹,63,19535,0,693
2021/3/9,1,–kŠC“¹,63,19598,3,696
2021/3/10,1,–kŠC“¹,65,19663,1,697
2021/3/11,1,–kŠC“¹,71,19734,3,700
2021/3/12,1,–kŠC“¹,53,19787,4,704
2021/3/13,1,–kŠC“¹,58,19845,2,706
2021/3/14,1,–kŠC“¹,45,19890,1,707
2021/3/15,1,–kŠC“¹,54,19944,2,709
2021/3/16,1,–kŠC“¹,69,20013,6,715
2021/3/17,1,–kŠC“¹,73,20086,4,719
2021/3/18,1,–kŠC“¹,96,20182,0,719
2021/3/19,1,–kŠC“¹,78,20260,6,725
2021/3/20,1,–kŠC“¹,51,20311,4,729
2021/3/21,1,–kŠC“¹,60,20371,2,731
2021/3/22,1,–kŠC“¹,50,20421,2,733
2021/3/23,1,–kŠC“¹,42,20463,2,735
2021/3/24,1,–kŠC“¹,81,20544,2,737
2021/3/25,1,–kŠC“¹,67,20611,3,740
2021/3/26,1,–kŠC“¹,69,20680,2,742
2021/3/27,1,–kŠC“¹,62,20742,0,742
2021/3/28,1,–kŠC“¹,74,20816,1,743
2021/3/29,1,–kŠC“¹,46,20862,1,744
2021/3/30,1,–kŠC“¹,56,20918,2,746
2021/3/31,1,–kŠC“¹,76,20994,3,749
2021/4/1,1,–kŠC“¹,57,21051,3,752
2021/4/2,1,–kŠC“¹,57,21108,2,754
2021/4/3,1,–kŠC“¹,66,21174,0,754
2021/4/4,1,–kŠC“¹,53,21227,0,754
2021/4/5,1,–kŠC“¹,71,21298,0,754
2021/4/6,1,–kŠC“¹,63,21361,6,760
2021/4/7,1,–kŠC“¹,72,21433,4,764
2021/4/8,1,–kŠC“¹,79,21512,4,768
2021/4/9,1,–kŠC“¹,83,21595,4,772
2021/4/10,1,–kŠC“¹,116,21711,2,774
2021/4/11,1,–kŠC“¹,69,21780,3,777
2021/4/12,1,–kŠC“¹,58,21838,3,780
2021/4/13,1,–kŠC“¹,60,21898,3,783
2021/4/14,1,–kŠC“¹,77,21975,2,785
2021/4/15,1,–kŠC“¹,101,22076,5,790
2021/4/16,1,–kŠC“¹,98,22174,4,794
2021/4/17,1,–kŠC“¹,109,22283,3,797
2021/4/18,1,–kŠC“¹,98,22381,4,801
2021/4/19,1,–kŠC“¹,78,22459,4,805
2021/4/20,1,–kŠC“¹,106,22565,4,809
2021/4/21,1,–kŠC“¹,124,22689,7,816
2021/4/22,1,–kŠC“¹,153,22842,5,821
2021/4/23,1,–kŠC“¹,158,23000,5,826
2021/4/24,1,–kŠC“¹,160,23160,6,832
2021/4/25,1,–kŠC“¹,110,23270,5,837
2021/4/26,1,–kŠC“¹,139,23409,6,843
2021/4/27,1,–kŠC“¹,121,23530,6,849
2021/4/28,1,–kŠC“¹,219,23749,5,854
2021/4/29,1,–kŠC“¹,234,23983,2,856
2021/4/30,1,–kŠC“¹,187,24170,4,860
2021/5/1,1,–kŠC“¹,180,24350,1,861
2021/5/2,1,–kŠC“¹,326,24676,6,867
2021/5/3,1,–kŠC“¹,114,24790,4,871
2021/5/4,1,–kŠC“¹,233,25023,5,876
2021/5/5,1,–kŠC“¹,181,25204,2,878
2021/5/6,1,–kŠC“¹,320,25524,5,883
2021/5/7,1,–kŠC“¹,248,25772,4,887
2021/5/8,1,–kŠC“¹,403,26175,3,890
2021/5/9,1,–kŠC“¹,506,26681,7,897
2021/5/10,1,–kŠC“¹,409,27090,4,901
2021/5/11,1,–kŠC“¹,421,27511,5,906
2021/5/12,1,–kŠC“¹,529,28040,7,913
2021/5/13,1,–kŠC“¹,712,28752,6,919
2021/5/14,1,–kŠC“¹,593,29345,8,927
2021/5/15,1,–kŠC“¹,566,29911,2,929
2021/5/16,1,–kŠC“¹,491,30402,5,934
2021/5/17,1,–kŠC“¹,372,30774,10,944
2021/5/18,1,–kŠC“¹,532,31306,8,952
2021/5/19,1,–kŠC“¹,604,31910,12,964
2021/5/20,1,–kŠC“¹,681,32591,9,973
2021/5/21,1,–kŠC“¹,727,33318,12,985
2021/5/22,1,–kŠC“¹,658,33976,5,990
2021/5/23,1,–kŠC“¹,605,34581,11,1001
2021/5/24,1,–kŠC“¹,366,34947,15,1016
2021/5/25,1,–kŠC“¹,459,35406,9,1025
2021/5/26,1,–kŠC“¹,551,35957,13,1038
2021/5/27,1,–kŠC“¹,570,36527,11,1049
2021/5/28,1,–kŠC“¹,423,36950,17,1066
2021/5/29,1,–kŠC“¹,442,37392,12,1078
2021/5/30,1,–kŠC“¹,288,37680,15,1093
2021/5/31,1,–kŠC“¹,279,37959,19,1112
2021/6/1,1,–kŠC“¹,254,38213,16,1128
2021/6/2,1,–kŠC“¹,317,38530,10,1138
2021/6/3,1,–kŠC“¹,300,38830,18,1156
2021/6/4,1,–kŠC“¹,203,39033,7,1163
2021/6/5,1,–kŠC“¹,276,39309,16,1179
2021/6/6,1,–kŠC“¹,183,39492,12,1191
2021/6/7,1,–kŠC“¹,147,39639,15,1206
2021/6/8,1,–kŠC“¹,120,39759,19,1225
2021/6/9,1,–kŠC“¹,179,39938,16,1241
2021/6/10,1,–kŠC“¹,182,40120,11,1252
2021/6/11,1,–kŠC“¹,145,40265,17,1269
2021/6/12,1,–kŠC“¹,125,40390,15,1284
2021/6/13,1,–kŠC“¹,82,40472,4,1288
2021/6/14,1,–kŠC“¹,74,40546,13,1301
2021/6/15,1,–kŠC“¹,87,40633,18,1319
2021/6/16,1,–kŠC“¹,88,40721,8,1327
2021/6/17,1,–kŠC“¹,73,40794,4,1331
2021/6/18,1,–kŠC“¹,76,40870,3,1334
2021/6/19,1,–kŠC“¹,73,40943,6,1340
2021/6/20,1,–kŠC“¹,52,40995,2,1342
2021/6/21,1,–kŠC“¹,37,41032,4,1346
2021/6/22,1,–kŠC“¹,29,41061,12,1358
2021/6/23,1,–kŠC“¹,49,41110,11,1369
2021/6/24,1,–kŠC“¹,26,41136,4,1373
2021/6/25,1,–kŠC“¹,33,41169,4,1377
2021/6/26,1,–kŠC“¹,47,41216,5,1382
2021/6/27,1,–kŠC“¹,28,41244,3,1385
2021/6/28,1,–kŠC“¹,27,41271,4,1389
2021/6/29,1,–kŠC“¹,23,41294,5,1394
2021/6/30,1,–kŠC“¹,38,41332,5,1399
2021/7/1,1,–kŠC“¹,39,41371,1,1400
2021/7/2,1,–kŠC“¹,26,41397,1,1401
2021/7/3,1,–kŠC“¹,30,41427,2,1403
2021/7/4,1,–kŠC“¹,39,41466,2,1405
2021/7/5,1,–kŠC“¹,29,41495,5,1410
2021/7/6,1,–kŠC“¹,34,41529,1,1411
2021/7/7,1,–kŠC“¹,67,41596,0,1411
2021/7/8,1,–kŠC“¹,62,41658,0,1411
2021/7/9,1,–kŠC“¹,50,41708,1,1412
2021/7/10,1,–kŠC“¹,64,41772,0,1412
2021/7/11,1,–kŠC“¹,56,41828,0,1412
2021/7/12,1,–kŠC“¹,47,41875,0,1412
2021/7/13,1,–kŠC“¹,60,41935,1,1413
2021/7/14,1,–kŠC“¹,75,42010,0,1413
2021/7/15,1,–kŠC“¹,85,42095,2,1415
2021/7/16,1,–kŠC“¹,73,42168,1,1416
2021/7/17,1,–kŠC“¹,111,42279,1,1417
2021/7/18,1,–kŠC“¹,107,42386,0,1417
2021/7/19,1,–kŠC“¹,70,42456,1,1418
2021/7/20,1,–kŠC“¹,104,42560,0,1418
2021/7/21,1,–kŠC“¹,118,42678,0,1418
2021/7/22,1,–kŠC“¹,140,42818,1,1419
2021/7/23,1,–kŠC“¹,79,42897,3,1422
2021/7/24,1,–kŠC“¹,118,43015,0,1422
2021/7/25,1,–kŠC“¹,113,43128,0,1422
2021/7/26,1,–kŠC“¹,137,43265,1,1423
2021/7/27,1,–kŠC“¹,138,43403,1,1424
2021/7/28,1,–kŠC“¹,227,43630,0,1424
2021/7/29,1,–kŠC“¹,260,43890,0,1424
2021/7/30,1,–kŠC“¹,250,44140,0,1424
2021/7/31,1,–kŠC“¹,284,44424,1,1425
2021/8/1,1,–kŠC“¹,267,44691,0,1425
2021/8/2,1,–kŠC“¹,217,44908,1,1426
2021/8/3,1,–kŠC“¹,211,45119,0,1426
2021/8/4,1,–kŠC“¹,366,45485,0,1426
2021/8/5,1,–kŠC“¹,342,45827,0,1426
2021/8/6,1,–kŠC“¹,283,46110,1,1427
2021/8/7,1,–kŠC“¹,347,46457,1,1428
2021/8/8,1,–kŠC“¹,308,46765,0,1428
2021/8/9,1,–kŠC“¹,310,47075,0,1428
2021/8/10,1,–kŠC“¹,347,47422,1,1429
2021/8/11,1,–kŠC“¹,351,47773,0,1429
2021/8/12,1,–kŠC“¹,480,48253,0,1429
2021/8/13,1,–kŠC“¹,454,48707,0,1429
2021/8/14,1,–kŠC“¹,479,49186,1,1430
2021/8/15,1,–kŠC“¹,366,49552,0,1430
2021/8/16,1,–kŠC“¹,357,49909,0,1430
2021/8/17,1,–kŠC“¹,410,50319,3,1433
2021/8/18,1,–kŠC“¹,595,50914,0,1433
2021/8/19,1,–kŠC“¹,575,51489,1,1434
2021/8/20,1,–kŠC“¹,523,52012,1,1435
2021/8/21,1,–kŠC“¹,579,52591,0,1435
2021/8/22,1,–kŠC“¹,529,53120,0,1435
2021/8/23,1,–kŠC“¹,420,53540,1,1436
